試合ID,フレーム番号,ホームアウェイF,システムターゲットID,背番号,座標X,座標Y,時速
0001,1863,1,10001,1,-43.521,0.0875,0.211
0001,1863,2,20001,1,40.0,-0.0,0.0
0001,1863,1,10002,2,-10.4887,-1.6107,0.117
0001,1863,2,20002,2,13.653,-3.8342,0.047
0001,1863,1,10003,3,-10.514,13.0925,0.062
0001,1863,2,20003,3,12.5158,14.7133,0.077
0001,1863,1,10004,4,-11.4132,-13.5865,0.039
0001,1863,2,20004,4,14.8354,-16.4361,0.025
0001,1863,1,10005,5,-6.5268,24.0933,0.094
0001,1863,2,20005,5,14.073,4.8991,0.24
0001,1863,1,10006,6,-3.8976,2.0602,0.02
0001,1863,2,20006,6,11.0789,-0.8074,0.163
0001,1863,1,10007,7,-0.3824,-8.1956,0.041
0001,1863,2,20007,7,10.9274,12.4223,0.154
0001,1863,1,10008,8,1.0197,16.2024,0.202
0001,1863,2,20008,8,6.0059,-11.2723,0.367
0001,1863,1,10009,9,-0.0861,-20.8119,0.287
0001,1863,2,20009,9,2.9547,16.5961,0.451
0001,1863,1,10010,10,2.0178,30.5208,0.242
0001,1863,2,20010,10,2.6325,-19.4379,0.264
0001,1863,1,10011,11,-0.3726,0.1803,0.231
0001,1863,2,20011,11,7.6943,5.0593,0.447
0001,1870,0,0,0,3.1982,-2.7625,0.41
0001,1870,1,10001,1,-39.8531,0.1728,0.208
0001,1870,2,20001,1,40.0,-0.0,0.0
0001,1870,1,10002,2,-9.9964,-0.2356,0.122
0001,1870,2,20002,2,15.1935,-2.7267,0.236
0001,1870,1,10003,3,-9.4164,14.5863,0.083
0001,1870,2,20003,3,13.9517,14.788,0.048
0001,1870,1,10004,4,-10.4453,-12.7936,0.019
0001,1870,2,20004,4,13.7492,-15.7552,0.195
0001,1870,1,10005,5,-5.6496,24.7648,0.042
0001,1870,2,20005,5,14.7006,3.5777,0.148
0001,1870,1,10006,6,-0.4321,3.8448,0.168
0001,1870,2,20006,6,13.1758,-1.035,0.039
0001,1870,1,10007,7,0.6495,-5.9875,0.225
0001,1870,2,20007,7,10.3424,14.9026,0.305
0001,1870,1,10008,8,3.6285,19.4172,0.292
0001,1870,2,20008,8,1.9488,-8.1818,0.25
0001,1870,1,10009,9,1.5481,-17.7292,0.016
0001,1870,2,20009,9,0.9579,15.2175,0.038
0001,1870,1,10010,10,6.2307,30.7754,0.02
0001,1870,2,20010,10,1.0804,-17.3534,0.0
0001,1870,1,10011,11,2.835,-2.6003,0.225
0001,1870,2,20011,11,4.8043,-0.5382,0.391
0001,1876,0,0,0,1.2465,4.1742,0.707
0001,1876,1,10001,1,-37.9907,0.1772,0.052
0001,1876,2,20001,1,39.0241,-0.0738,0.007
0001,1876,1,10002,2,-10.0813,1.1883,0.156
0001,1876,2,20002,2,15.395,-2.2934,0.203
0001,1876,1,10003,3,-9.028,16.0415,0.085
0001,1876,2,20003,3,13.5291,16.3717,0.209
0001,1876,1,10004,4,-10.4597,-11.952,0.019
0001,1876,2,20004,4,13.5359,-15.4882,0.093
0001,1876,1,10005,5,-4.3485,25.6266,0.154
0001,1876,2,20005,5,13.4731,3.8289,0.218
0001,1876,1,10006,6,0.1775,3.7308,0.002
0001,1876,2,20006,6,9.0216,-0.3637,0.328
0001,1876,1,10007,7,0.5943,-3.423,0.012
0001,1876,2,20007,7,11.2082,19.9455,0.326
0001,1876,1,10008,8,5.1106,18.7912,0.205
0001,1876,2,20008,8,0.9498,-3.9064,0.035
0001,1876,1,10009,9,3.16,-13.6217,0.322
0001,1876,2,20009,9,0.1769,15.9732,0.012
0001,1876,1,10010,10,10.4827,30.8578,0.387
0001,1876,2,20010,10,2.4968,-15.5491,0.274
0001,1876,1,10011,11,4.3576,-0.6858,0.256
0001,1876,2,20011,11,2.8863,-1.4156,0.041
0001,1888,0,0,0,6.9829,16.2846,0.131
0001,1888,1,10001,1,-34.9216,0.8859,0.011
0001,1888,2,20001,1,39.013,-0.0759,0.0
0001,1888,1,10002,2,-9.2194,4.4238,0.108
0001,1888,2,20002,2,17.9154,1.1458,0.194
0001,1888,1,10003,3,-8.3216,18.8063,0.17
0001,1888,2,20003,3,18.2881,18.4865,0.159
0001,1888,1,10004,4,-8.9999,-8.0094,0.153
0001,1888,2,20004,4,17.7514,-9.2773,0.286
0001,1888,1,10005,5,-0.0868,28.7111,0.12
0001,1888,2,20005,5,17.1263,10.9481,0.25
0001,1888,1,10006,6,1.5734,7.324,0.178
0001,1888,2,20006,6,9.6923,2.5964,0.1
0001,1888,1,10007,7,6.2304,-0.3689,0.123
0001,1888,2,20007,7,12.0512,21.4287,0.002
0001,1888,1,10008,8,6.716,15.6388,0.001
0001,1888,2,20008,8,3.5773,-3.2087,0.253
0001,1888,1,10009,9,8.0412,-6.1166,0.401
0001,1888,2,20009,9,0.5181,17.2635,0.266
0001,1888,1,10010,10,15.6248,30.5847,0.244
0001,1888,2,20010,10,4.1692,-10.0352,0.279
0001,1888,1,10011,11,8.4206,7.5516,0.468
0001,1888,2,20011,11,4.9256,3.5574,0.38
0001,1897,0,0,0,2.2566,26.4975,0.665
0001,1897,1,10001,1,-31.0613,0.5486,0.234
0001,1897,2,20001,1,37.1018,1.6396,0.244
0001,1897,1,10002,2,-9.3256,7.4439,0.17
0001,1897,2,20002,2,17.5965,6.1377,0.108
0001,1897,1,10003,3,-8.8345,21.6314,0.095
0001,1897,2,20003,3,17.8229,22.2159,0.094
0001,1897,1,10004,4,-9.1098,-4.6962,0.164
0001,1897,2,20004,4,17.5687,-4.2195,0.043
0001,1897,1,10005,5,1.8223,26.9494,0.005
0001,1897,2,20005,5,16.5599,14.4598,0.014
0001,1897,1,10006,6,2.384,11.0121,0.036
0001,1897,2,20006,6,8.8603,8.4234,0.313
0001,1897,1,10007,7,4.3233,0.5076,0.007
0001,1897,2,20007,7,14.773,25.3381,0.299
0001,1897,1,10008,8,6.8885,19.4171,0.06
0001,1897,2,20008,8,5.6781,0.7734,0.016
0001,1897,1,10009,9,12.2111,1.0057,0.385
0001,1897,2,20009,9,5.3893,18.8014,0.421
0001,1897,1,10010,10,17.8331,31.1449,0.002
0001,1897,2,20010,10,6.354,-6.0696,0.199
0001,1897,1,10011,11,12.9553,13.7305,0.407
0001,1897,2,20011,11,5.8867,6.8723,0.311
0001,1903,0,0,0,4.693,28.1172,0.584
0001,1903,1,10001,1,-30.2361,0.3527,0.051
0001,1903,2,20001,1,36.1419,2.6087,0.007
0001,1903,1,10002,2,-9.3235,9.5707,0.12
0001,1903,2,20002,2,16.8311,7.814,0.131
0001,1903,1,10003,3,-9.566,22.6106,0.14
0001,1903,2,20003,3,18.0537,24.6045,0.318
0001,1903,1,10004,4,-9.5172,-2.1892,0.159
0001,1903,2,20004,4,17.5408,-4.1552,0.0
0001,1903,1,10005,5,3.9498,28.4424,0.11
0001,1903,2,20005,5,16.8006,15.3966,0.205
0001,1903,1,10006,6,2.5783,12.3343,0.224
0001,1903,2,20006,6,7.8753,10.7499,0.127
0001,1903,1,10007,7,4.8789,0.9031,0.03
0001,1903,2,20007,7,12.9443,26.6381,0.326
0001,1903,1,10008,8,9.0077,20.3739,0.126
0001,1903,2,20008,8,6.0387,1.1167,0.163
0001,1903,1,10009,9,14.9835,4.8933,0.291
0001,1903,2,20009,9,7.2704,21.143,0.307
0001,1903,1,10010,10,17.8367,31.1464,0.0
0001,1903,2,20010,10,3.8135,-4.4674,0.279
0001,1903,1,10011,11,16.4401,17.6836,0.45
0001,1903,2,20011,11,3.7197,11.3252,0.375
0001,1908,0,0,0,10.7514,22.1179,0.165
0001,1908,1,10001,1,-29.3893,1.3228,0.198
0001,1908,2,20001,1,36.1346,2.6177,0.0
0001,1908,1,10002,2,-9.21,9.7351,0.001
0001,1908,2,20002,2,18.4265,7.0599,0.343
0001,1908,1,10003,3,-9.0338,23.1933,0.1
0001,1908,2,20003,3,18.4713,25.4202,0.201
0001,1908,1,10004,4,-9.1986,-2.5117,0.066
0001,1908,2,20004,4,18.0079,-4.1742,0.182
0001,1908,1,10005,5,2.3946,28.3899,0.11
0001,1908,2,20005,5,19.3215,17.9675,0.331
0001,1908,1,10006,6,3.8887,12.4849,0.155
0001,1908,2,20006,6,7.2374,11.1664,0.005
0001,1908,1,10007,7,5.4603,0.8633,0.018
0001,1908,2,20007,7,10.911,27.7938,0.02
0001,1908,1,10008,8,10.4611,21.7018,0.01
0001,1908,2,20008,8,6.0592,0.8992,0.001
0001,1908,1,10009,9,15.225,5.0151,0.106
0001,1908,2,20009,9,10.1609,21.1823,0.037
0001,1908,1,10010,10,15.7896,30.9194,0.085
0001,1908,2,20010,10,1.1593,-2.3237,0.298
0001,1908,1,10011,11,17.547,19.0833,0.022
0001,1908,2,20011,11,2.2921,13.5761,0.052
0001,1915,0,0,0,6.0679,27.9214,0.543
0001,1915,1,10001,1,-28.8581,2.4835,0.029
0001,1915,2,20001,1,37.245,3.426,0.023
0001,1915,1,10002,2,-8.7566,10.8039,0.025
0001,1915,2,20002,2,19.3445,5.9914,0.074
0001,1915,1,10003,3,-8.6035,23.8907,0.015
0001,1915,2,20003,3,19.5034,25.838,0.293
0001,1915,1,10004,4,-8.274,-4.0968,0.036
0001,1915,2,20004,4,19.7888,-4.3118,0.002
0001,1915,1,10005,5,5.4107,27.5545,0.076
0001,1915,2,20005,5,19.5244,19.2224,0.009
0001,1915,1,10006,6,5.3597,12.6786,0.01
0001,1915,2,20006,6,7.0343,12.1317,0.291
0001,1915,1,10007,7,5.772,0.8743,0.0
0001,1915,2,20007,7,8.6905,26.0503,0.013
0001,1915,1,10008,8,8.8591,22.7636,0.003
0001,1915,2,20008,8,5.9538,0.3024,0.0
0001,1915,1,10009,9,18.171,6.6276,0.161
0001,1915,2,20009,9,9.4538,22.8433,0.029
0001,1915,1,10010,10,17.0099,31.2676,0.182
0001,1915,2,20010,10,-1.3823,0.458,0.029
0001,1915,1,10011,11,17.9854,18.8668,0.149
0001,1915,2,20011,11,3.0931,14.8949,0.125
0001,1921,0,0,0,15.736,31.0295,1.357
0001,1921,1,10001,1,-29.5874,0.471,0.16
0001,1921,2,20001,1,37.8055,3.588,0.225
0001,1921,1,10002,2,-7.4142,10.9025,0.157
0001,1921,2,20002,2,21.807,5.9831,0.288
0001,1921,1,10003,3,-7.3851,23.669,0.178
0001,1921,2,20003,3,21.1154,29.8382,0.298
0001,1921,1,10004,4,-9.1135,-2.4224,0.183
0001,1921,2,20004,4,20.459,-3.7698,0.032
0001,1921,1,10005,5,6.6952,28.0704,0.103
0001,1921,2,20005,5,21.6564,20.528,0.259
0001,1921,1,10006,6,6.8657,12.5877,0.131
0001,1921,2,20006,6,7.4,12.8738,0.149
0001,1921,1,10007,7,5.2173,0.7136,0.025
0001,1921,2,20007,7,8.6705,26.0477,0.0
0001,1921,1,10008,8,9.7549,22.4406,0.193
0001,1921,2,20008,8,8.5683,-0.0832,0.291
0001,1921,1,10009,9,18.7431,7.4835,0.1
0001,1921,2,20009,9,9.9133,23.9772,0.261
0001,1921,1,10010,10,16.3045,30.777,0.031
0001,1921,2,20010,10,-1.1009,1.5069,0.086
0001,1921,1,10011,11,19.9518,20.5379,0.317
0001,1921,2,20011,11,2.981,15.7993,0.115
0001,1925,0,0,0,17.5146,32.7818,0.541
0001,1925,1,10001,1,-29.4215,0.4686,0.036
0001,1925,2,20001,1,39.9048,4.0603,0.117
0001,1925,1,10002,2,-5.8382,10.8792,0.155
0001,1925,2,20002,2,25.1476,5.9936,0.393
0001,1925,1,10003,3,-6.7646,23.6266,0.027
0001,1925,2,20003,3,22.031,30.1959,0.054
0001,1925,1,10004,4,-8.6272,-2.0002,0.143
0001,1925,2,20004,4,20.6725,-1.8841,0.196
0001,1925,1,10005,5,7.685,28.5187,0.096
0001,1925,2,20005,5,24.2278,22.5158,0.285
0001,1925,1,10006,6,8.3189,12.4144,0.029
0001,1925,2,20006,6,9.7863,12.7721,0.254
0001,1925,1,10007,7,7.7879,0.5126,0.308
0001,1925,2,20007,7,10.0323,26.1182,0.278
0001,1925,1,10008,8,11.732,23.025,0.162
0001,1925,2,20008,8,10.6734,-0.0916,0.274
0001,1925,1,10009,9,20.1461,8.7307,0.056
0001,1925,2,20009,9,10.9318,23.3869,0.013
0001,1925,1,10010,10,16.9496,31.9257,0.296
0001,1925,2,20010,10,0.8754,2.8984,0.291
0001,1925,1,10011,11,22.4727,20.9223,0.309
0001,1925,2,20011,11,4.3107,16.579,0.317
0001,1929,0,0,0,18.6294,31.4603,0.748
0001,1929,1,10001,1,-29.2235,0.6971,0.1
0001,1929,2,20001,1,42.458,4.5592,0.347
0001,1929,1,10002,2,-5.3478,10.8441,0.099
0001,1929,2,20002,2,28.5918,5.9617,0.309
0001,1929,1,10003,3,-6.3091,23.5913,0.014
0001,1929,2,20003,3,20.152,32.056,0.25
0001,1929,1,10004,4,-7.4705,-2.2232,0.171
0001,1929,2,20004,4,21.7694,-1.3838,0.248
0001,1929,1,10005,5,8.291,28.7913,0.013
0001,1929,2,20005,5,27.6601,23.0241,0.32
0001,1929,1,10006,6,10.2746,12.0314,0.196
0001,1929,2,20006,6,11.5718,12.4899,0.262
0001,1929,1,10007,7,9.7525,0.2877,0.048
0001,1929,2,20007,7,13.3759,26.337,0.311
0001,1929,1,10008,8,12.8335,22.6787,0.087
0001,1929,2,20008,8,13.5466,-0.0123,0.301
0001,1929,1,10009,9,20.9211,9.016,0.096
0001,1929,2,20009,9,12.2741,23.6264,0.387
0001,1929,1,10010,10,17.9658,32.1131,0.094
0001,1929,2,20010,10,3.1332,4.6213,0.3
0001,1929,1,10011,11,24.34,20.8894,0.127
0001,1929,2,20011,11,6.1104,17.5319,0.082
0001,1934,0,0,0,24.4341,22.4249,1.777
0001,1934,1,10001,1,-29.3571,0.7965,0.128
0001,1934,2,20001,1,46.0269,4.1442,0.328
0001,1934,1,10002,2,-4.4721,10.7053,0.059
0001,1934,2,20002,2,31.716,6.1596,0.291
0001,1934,1,10003,3,-5.2453,22.9653,0.157
0001,1934,2,20003,3,21.3883,31.11,0.019
0001,1934,1,10004,4,-6.0519,-3.1187,0.158
0001,1934,2,20004,4,25.3036,-0.8858,0.263
0001,1934,1,10005,5,8.0979,28.9484,0.131
0001,1934,2,20005,5,28.5499,21.6929,0.215
0001,1934,1,10006,6,12.0374,11.9612,0.198
0001,1934,2,20006,6,15.0362,12.2507,0.317
0001,1934,1,10007,7,11.1615,0.1464,0.111
0001,1934,2,20007,7,16.8801,25.7751,0.295
0001,1934,1,10008,8,14.4905,22.3858,0.261
0001,1934,2,20008,8,17.6044,-0.0641,0.35
0001,1934,1,10009,9,22.0828,8.162,0.105
0001,1934,2,20009,9,14.6988,25.8687,0.406
0001,1934,1,10010,10,20.8823,31.4324,0.021
0001,1934,2,20010,10,4.7824,5.3861,0.187
0001,1934,1,10011,11,24.5657,21.8173,0.045
0001,1934,2,20011,11,7.2815,17.348,0.294
0001,1936,0,0,0,25.7756,21.5388,0.725
0001,1936,1,10001,1,-29.5218,0.6986,0.023
0001,1936,2,20001,1,46.4712,4.044,0.05
0001,1936,1,10002,2,-3.864,10.4493,0.142
0001,1936,2,20002,2,33.0437,6.3266,0.275
0001,1936,1,10003,3,-4.5134,22.7099,0.191
0001,1936,2,20003,3,22.5192,30.3868,0.28
0001,1936,1,10004,4,-5.1977,-3.1028,0.16
0001,1936,2,20004,4,26.7326,-0.9773,0.302
0001,1936,1,10005,5,8.9528,29.1309,0.16
0001,1936,2,20005,5,28.9333,20.206,0.297
0001,1936,1,10006,6,12.6075,11.9049,0.052
0001,1936,2,20006,6,16.6128,11.9637,0.334
0001,1936,1,10007,7,11.322,0.1398,0.02
0001,1936,2,20007,7,18.2698,24.7513,0.315
0001,1936,1,10008,8,15.5774,22.2272,0.243
0001,1936,2,20008,8,18.0779,-0.0988,0.056
0001,1936,1,10009,9,22.9568,7.6803,0.226
0001,1936,2,20009,9,16.039,26.6702,0.361
0001,1936,1,10010,10,21.8692,31.2306,0.228
0001,1936,2,20010,10,5.0464,5.3728,0.034
0001,1936,1,10011,11,25.1029,21.7146,0.256
0001,1936,2,20011,11,8.6322,16.9518,0.357
0001,1943,0,0,0,27.1359,9.1457,0.133
0001,1943,1,10001,1,-28.7878,1.5194,0.021
0001,1943,2,20001,1,46.8248,4.32,0.225
0001,1943,1,10002,2,-2.8653,9.7507,0.098
0001,1943,2,20002,2,34.4021,5.4551,0.32
0001,1943,1,10003,3,-2.8801,21.4871,0.08
0001,1943,2,20003,3,26.6001,26.321,0.317
0001,1943,1,10004,4,-3.1581,-4.0355,0.16
0001,1943,2,20004,4,30.9101,-3.9028,0.274
0001,1943,1,10005,5,11.3035,29.5265,0.162
0001,1943,2,20005,5,31.0843,15.6,0.267
0001,1943,1,10006,6,15.4971,11.25,0.27
0001,1943,2,20006,6,20.194,11.0108,0.024
0001,1943,1,10007,7,13.7264,0.1041,0.309
0001,1943,2,20007,7,21.4627,22.3125,0.027
0001,1943,1,10008,8,18.5702,21.8251,0.022
0001,1943,2,20008,8,22.5082,0.4512,0.347
0001,1943,1,10009,9,26.8136,9.3562,0.017
0001,1943,2,20009,9,21.4908,28.6715,0.42
0001,1943,1,10010,10,26.6757,28.905,0.361
0001,1943,2,20010,10,8.5866,3.7316,0.305
0001,1943,1,10011,11,28.0433,19.0188,0.215
0001,1943,2,20011,11,13.7495,17.5572,0.459
0001,1948,0,0,0,28.3301,16.5417,0.359
0001,1948,1,10001,1,-29.0102,1.2307,0.002
0001,1948,2,20001,1,47.2667,3.0094,0.242
0001,1948,1,10002,2,-1.8896,9.1464,0.14
0001,1948,2,20002,2,34.5851,5.9528,0.243
0001,1948,1,10003,3,-1.8737,20.5361,0.131
0001,1948,2,20003,3,29.3224,23.0091,0.31
0001,1948,1,10004,4,-1.4535,-4.3456,0.168
0001,1948,2,20004,4,33.9585,-5.2673,0.289
0001,1948,1,10005,5,12.6017,29.6843,0.144
0001,1948,2,20005,5,32.3594,12.6659,0.099
0001,1948,1,10006,6,17.3533,10.5311,0.116
0001,1948,2,20006,6,22.2197,10.6284,0.323
0001,1948,1,10007,7,17.2848,0.6087,0.317
0001,1948,2,20007,7,21.4788,20.6866,0.269
0001,1948,1,10008,8,20.7179,21.6323,0.215
0001,1948,2,20008,8,24.7746,0.4427,0.176
0001,1948,1,10009,9,28.4023,7.8392,0.374
0001,1948,2,20009,9,25.8548,29.026,0.455
0001,1948,1,10010,10,30.4346,27.6856,0.357
0001,1948,2,20010,10,12.1059,2.5297,0.319
0001,1948,1,10011,11,28.228,17.0582,0.128
0001,1948,2,20011,11,16.8098,18.9534,0.087
0001,1965,0,0,0,38.0708,12.189,0.0
0001,1965,1,10001,1,-25.7294,1.3099,0.118
0001,1965,2,20001,1,37.8495,12.504,0.243
0001,1965,1,10002,2,3.0827,0.8361,0.364
0001,1965,2,20002,2,37.0632,4.1793,0.027
0001,1965,1,10003,3,3.2661,13.4702,0.385
0001,1965,2,20003,3,35.7624,14.3821,0.297
0001,1965,1,10004,4,2.5798,-11.4161,0.287
0001,1965,2,20004,4,38.4044,-12.1035,0.132
0001,1965,1,10005,5,9.3737,25.4516,0.288
0001,1965,2,20005,5,39.9269,5.1589,0.19
0001,1965,1,10006,6,16.0192,4.6687,0.106
0001,1965,2,20006,6,25.0253,3.7144,0.361
0001,1965,1,10007,7,19.2609,-1.8621,0.337
0001,1965,2,20007,7,28.9118,16.6549,0.19
0001,1965,1,10008,8,21.3201,19.3894,0.241
0001,1965,2,20008,8,32.4911,-2.2236,0.189
0001,1965,1,10009,9,28.6152,2.9688,0.067
0001,1965,2,20009,9,18.5958,24.5954,0.444
0001,1965,1,10010,10,31.1697,22.3037,0.208
0001,1965,2,20010,10,15.544,1.3142,0.314
0001,1965,1,10011,11,28.1081,13.9287,0.131
0001,1965,2,20011,11,15.7755,11.5496,0.235
0001,1968,0,0,0,36.4325,5.2335,0.208
0001,1968,1,10001,1,-25.597,1.1908,0.007
0001,1968,2,20001,1,38.9049,11.0842,0.346
0001,1968,1,10002,2,3.281,-0.2436,0.268
0001,1968,2,20002,2,36.3069,4.8696,0.007
0001,1968,1,10003,3,3.2138,12.8288,0.041
0001,1968,2,20003,3,36.7572,15.342,0.041
0001,1968,1,10004,4,2.6025,-13.0587,0.213
0001,1968,2,20004,4,38.4646,-12.299,0.008
0001,1968,1,10005,5,8.2765,25.0223,0.035
0001,1968,2,20005,5,38.0699,6.2449,0.259
0001,1968,1,10006,6,14.3851,4.7105,0.093
0001,1968,2,20006,6,24.9404,2.0486,0.25
0001,1968,1,10007,7,18.4632,-3.1824,0.159
0001,1968,2,20007,7,26.7389,17.2682,0.228
0001,1968,1,10008,8,19.993,19.1464,0.145
0001,1968,2,20008,8,31.986,-3.0871,0.134
0001,1968,1,10009,9,28.9101,2.3785,0.237
0001,1968,2,20009,9,15.913,24.5816,0.379
0001,1968,1,10010,10,31.2755,22.0736,0.096
0001,1968,2,20010,10,13.4608,1.7761,0.268
0001,1968,1,10011,11,28.0663,13.1896,0.044
0001,1968,2,20011,11,13.9136,11.9891,0.323
0001,1981,0,0,0,35.3364,-10.0841,0.96
0001,1981,1,10001,1,-22.1487,-0.1553,0.162
0001,1981,2,20001,1,45.614,0.4401,0.391
0001,1981,1,10002,2,0.8342,-8.5006,0.155
0001,1981,2,20002,2,36.3807,1.8029,0.061
0001,1981,1,10003,3,0.9612,6.5686,0.288
0001,1981,2,20003,3,33.7885,17.1938,0.016
0001,1981,1,10004,4,4.6433,-21.6587,0.316
0001,1981,2,20004,4,35.3495,-10.6831,0.004
0001,1981,1,10005,5,3.795,20.5274,0.317
0001,1981,2,20005,5,31.2846,5.9428,0.083
0001,1981,1,10006,6,7.6838,-0.7962,0.323
0001,1981,2,20006,6,21.6118,-3.0296,0.216
0001,1981,1,10007,7,14.5693,-6.796,0.201
0001,1981,2,20007,7,21.0018,16.9086,0.143
0001,1981,1,10008,8,16.1967,16.2085,0.159
0001,1981,2,20008,8,31.4324,-7.3226,0.196
0001,1981,1,10009,9,30.0715,-7.0892,0.363
0001,1981,2,20009,9,7.0139,27.0044,0.258
0001,1981,1,10010,10,26.5832,19.5749,0.183
0001,1981,2,20010,10,7.1607,0.1723,0.004
0001,1981,1,10011,11,28.0626,13.1067,0.0
0001,1981,2,20011,11,7.1861,13.8116,0.009
0001,1988,0,0,0,35.8106,1.4221,1.08
0001,1988,1,10001,1,-22.2375,-0.8363,0.149
0001,1988,2,20001,1,45.5118,-0.594,0.035
0001,1988,1,10002,2,1.2657,-9.0364,0.097
0001,1988,2,20002,2,36.5165,1.65,0.006
0001,1988,1,10003,3,0.8532,6.403,0.075
0001,1988,2,20003,3,33.7548,17.9702,0.005
0001,1988,1,10004,4,3.4609,-22.7885,0.203
0001,1988,2,20004,4,34.7988,-12.9347,0.074
0001,1988,1,10005,5,1.5542,19.9574,0.128
0001,1988,2,20005,5,29.4905,5.1832,0.01
0001,1988,1,10006,6,4.7422,-0.9161,0.11
0001,1988,2,20006,6,20.5333,-4.405,0.243
0001,1988,1,10007,7,12.6261,-8.7323,0.168
0001,1988,2,20007,7,20.6368,19.6219,0.26
0001,1988,1,10008,8,14.4255,14.7149,0.114
0001,1988,2,20008,8,29.195,-8.438,0.18
0001,1988,1,10009,9,30.1216,-7.629,0.0
0001,1988,2,20009,9,6.586,27.1451,0.001
0001,1988,1,10010,10,24.3694,18.5614,0.061
0001,1988,2,20010,10,8.1052,0.8069,0.199
0001,1988,1,10011,11,27.9241,11.4447,0.172
0001,1988,2,20011,11,7.1709,13.8154,0.0
0001,2000,0,0,0,12.8456,1.182,0.986
0001,2000,1,10001,1,-22.2223,-0.2875,0.009
0001,2000,2,20001,1,44.8749,-0.6178,0.0
0001,2000,1,10002,2,-0.6796,-7.5322,0.05
0001,2000,2,20002,2,30.7247,0.9869,0.199
0001,2000,1,10003,3,-0.1962,8.7981,0.268
0001,2000,2,20003,3,29.4945,16.915,0.01
0001,2000,1,10004,4,-1.1442,-19.6844,0.048
0001,2000,2,20004,4,31.1938,-12.2892,0.086
0001,2000,1,10005,5,-1.2741,21.1593,0.234
0001,2000,2,20005,5,24.4637,6.6966,0.034
0001,2000,1,10006,6,9.8516,1.5961,0.036
0001,2000,2,20006,6,16.1257,-1.1753,0.229
0001,2000,1,10007,7,7.0482,-5.4259,0.288
0001,2000,2,20007,7,17.1503,23.2589,0.22
0001,2000,1,10008,8,11.7982,14.3932,0.149
0001,2000,2,20008,8,23.2618,-10.2241,0.172
0001,2000,1,10009,9,30.1216,-7.6289,0.0
0001,2000,2,20009,9,3.4782,31.4405,0.085
0001,2000,1,10010,10,22.8153,20.7479,0.177
0001,2000,2,20010,10,12.6371,1.6747,0.014
0001,2000,1,10011,11,25.4778,11.0255,0.18
0001,2000,2,20011,11,3.1184,16.2595,0.134
0001,2004,0,0,0,15.2536,-1.8119,0.85
0001,2004,1,10001,1,-21.692,-0.1454,0.061
0001,2004,2,20001,1,44.8747,-0.6178,0.0
0001,2004,1,10002,2,-1.608,-6.7362,0.231
0001,2004,2,20002,2,28.18,0.9283,0.293
0001,2004,1,10003,3,-0.9876,7.1146,0.155
0001,2004,2,20003,3,27.8936,16.6217,0.233
0001,2004,1,10004,4,-1.6159,-19.9421,0.187
0001,2004,2,20004,4,30.5121,-11.7983,0.186
0001,2004,1,10005,5,-2.5396,20.9235,0.014
0001,2004,2,20005,5,22.5705,7.5705,0.094
0001,2004,1,10006,6,8.8618,1.6813,0.091
0001,2004,2,20006,6,15.1872,-1.1293,0.035
0001,2004,1,10007,7,6.7379,-5.0813,0.008
0001,2004,2,20007,7,14.8012,24.5498,0.221
0001,2004,1,10008,8,10.1185,12.4747,0.292
0001,2004,2,20008,8,22.5483,-10.4086,0.193
0001,2004,1,10009,9,30.1216,-7.6289,0.0
0001,2004,2,20009,9,1.9896,30.698,0.317
0001,2004,1,10010,10,21.2491,21.0098,0.065
0001,2004,2,20010,10,10.9717,1.7319,0.266
0001,2004,1,10011,11,23.9224,10.1552,0.204
0001,2004,2,20011,11,1.4598,16.1598,0.358
0001,2007,0,0,0,14.8444,-2.6655,0.273
0001,2007,1,10001,1,-20.7628,-0.543,0.176
0001,2007,2,20001,1,44.8747,-0.6178,0.0
0001,2007,1,10002,2,-2.5306,-6.8994,0.126
0001,2007,2,20002,2,26.4364,0.7779,0.263
0001,2007,1,10003,3,-1.0481,6.8772,0.014
0001,2007,2,20003,3,25.7519,16.1032,0.26
0001,2007,1,10004,4,-2.7242,-20.6841,0.16
0001,2007,2,20004,4,29.3953,-13.0107,0.253
0001,2007,1,10005,5,-2.6706,20.6325,0.028
0001,2007,2,20005,5,21.6508,6.879,0.18
0001,2007,1,10006,6,7.0954,1.4049,0.102
0001,2007,2,20006,6,14.9995,-1.6574,0.221
0001,2007,1,10007,7,8.4356,-4.347,0.292
0001,2007,2,20007,7,13.1382,24.44,0.202
0001,2007,1,10008,8,8.9489,10.6355,0.3
0001,2007,2,20008,8,21.0983,-9.3664,0.307
0001,2007,1,10009,9,30.1216,-7.6289,0.0
0001,2007,2,20009,9,0.0289,29.4734,0.363
0001,2007,1,10010,10,20.8143,20.8487,0.046
0001,2007,2,20010,10,9.1067,1.6118,0.273
0001,2007,1,10011,11,22.7498,9.4688,0.205
0001,2007,2,20011,11,0.8618,16.0892,0.037
0001,2009,0,0,0,14.9884,-3.2224,0.262
0001,2009,1,10001,1,-20.3967,-1.0366,0.181
0001,2009,2,20001,1,44.8747,-0.6178,0.0
0001,2009,1,10002,2,-3.1803,-7.19,0.145
0001,2009,2,20002,2,25.4435,0.2132,0.135
0001,2009,1,10003,3,-1.0538,6.858,0.003
0001,2009,2,20003,3,24.489,15.8854,0.232
0001,2009,1,10004,4,-3.2496,-21.0217,0.063
